idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,exit_code,result_file,log_file
85,"./onnx/svhn-point.onnx","vnnlib/svhn-img279.vnnlib",30,30,36.88,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0085__svhn-point__svhn-img279.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0085__svhn-point__svhn-img279.log"
86,"./onnx/svhn-trades.onnx","vnnlib/svhn-img279.vnnlib",30,30,36.68,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0086__svhn-trades__svhn-img279.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0086__svhn-trades__svhn-img279.log"
87,"./onnx/svhn-set.onnx","vnnlib/svhn-img279.vnnlib",30,30,37.44,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0087__svhn-set__svhn-img279.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0087__svhn-set__svhn-img279.log"
88,"./onnx/svhn-point.onnx","vnnlib/svhn-img289.vnnlib",30,30,37.90,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0088__svhn-point__svhn-img289.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0088__svhn-point__svhn-img289.log"
89,"./onnx/svhn-trades.onnx","vnnlib/svhn-img289.vnnlib",30,30,36.72,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0089__svhn-trades__svhn-img289.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0089__svhn-trades__svhn-img289.log"
90,"./onnx/svhn-set.onnx","vnnlib/svhn-img289.vnnlib",30,30,36.54,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0090__svhn-set__svhn-img289.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0090__svhn-set__svhn-img289.log"
91,"./onnx/svhn-point.onnx","vnnlib/svhn-img337.vnnlib",30,30,37.56,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0091__svhn-point__svhn-img337.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0091__svhn-point__svhn-img337.log"
92,"./onnx/svhn-trades.onnx","vnnlib/svhn-img337.vnnlib",30,30,37.27,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0092__svhn-trades__svhn-img337.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0092__svhn-trades__svhn-img337.log"
93,"./onnx/svhn-set.onnx","vnnlib/svhn-img337.vnnlib",30,30,36.64,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0093__svhn-set__svhn-img337.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0093__svhn-set__svhn-img337.log"
94,"./onnx/svhn-point.onnx","vnnlib/svhn-img349.vnnlib",30,30,37.37,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0094__svhn-point__svhn-img349.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0094__svhn-point__svhn-img349.log"
95,"./onnx/svhn-trades.onnx","vnnlib/svhn-img349.vnnlib",30,30,37.27,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0095__svhn-trades__svhn-img349.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0095__svhn-trades__svhn-img349.log"
96,"./onnx/svhn-set.onnx","vnnlib/svhn-img349.vnnlib",30,30,36.49,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0096__svhn-set__svhn-img349.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0096__svhn-set__svhn-img349.log"
97,"./onnx/svhn-point.onnx","vnnlib/svhn-img530.vnnlib",30,30,35.98,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0097__svhn-point__svhn-img530.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0097__svhn-point__svhn-img530.log"
98,"./onnx/svhn-trades.onnx","vnnlib/svhn-img530.vnnlib",30,30,38.50,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0098__svhn-trades__svhn-img530.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0098__svhn-trades__svhn-img530.log"
99,"./onnx/svhn-set.onnx","vnnlib/svhn-img530.vnnlib",30,30,37.14,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0099__svhn-set__svhn-img530.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0099__svhn-set__svhn-img530.log"
100,"./onnx/svhn-point.onnx","vnnlib/svhn-img601.vnnlib",30,30,38.04,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0100__svhn-point__svhn-img601.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0100__svhn-point__svhn-img601.log"
101,"./onnx/svhn-trades.onnx","vnnlib/svhn-img601.vnnlib",30,30,37.43,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0101__svhn-trades__svhn-img601.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0101__svhn-trades__svhn-img601.log"
102,"./onnx/svhn-set.onnx","vnnlib/svhn-img601.vnnlib",30,30,37.65,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0102__svhn-set__svhn-img601.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0102__svhn-set__svhn-img601.log"
103,"./onnx/svhn-point.onnx","vnnlib/svhn-img637.vnnlib",30,30,37.41,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0103__svhn-point__svhn-img637.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0103__svhn-point__svhn-img637.log"
104,"./onnx/svhn-trades.onnx","vnnlib/svhn-img637.vnnlib",30,30,37.01,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0104__svhn-trades__svhn-img637.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0104__svhn-trades__svhn-img637.log"
105,"./onnx/svhn-set.onnx","vnnlib/svhn-img637.vnnlib",30,30,35.56,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0105__svhn-set__svhn-img637.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0105__svhn-set__svhn-img637.log"
106,"./onnx/svhn-point.onnx","vnnlib/svhn-img692.vnnlib",30,30,37.30,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0106__svhn-point__svhn-img692.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0106__svhn-point__svhn-img692.log"
107,"./onnx/svhn-trades.onnx","vnnlib/svhn-img692.vnnlib",30,30,37.15,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0107__svhn-trades__svhn-img692.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0107__svhn-trades__svhn-img692.log"
108,"./onnx/svhn-set.onnx","vnnlib/svhn-img692.vnnlib",30,30,37.07,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0108__svhn-set__svhn-img692.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0108__svhn-set__svhn-img692.log"
109,"./onnx/svhn-point.onnx","vnnlib/svhn-img718.vnnlib",30,30,37.85,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0109__svhn-point__svhn-img718.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0109__svhn-point__svhn-img718.log"
110,"./onnx/svhn-trades.onnx","vnnlib/svhn-img718.vnnlib",30,30,38.12,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0110__svhn-trades__svhn-img718.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0110__svhn-trades__svhn-img718.log"
111,"./onnx/svhn-set.onnx","vnnlib/svhn-img718.vnnlib",30,30,37.40,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0111__svhn-set__svhn-img718.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0111__svhn-set__svhn-img718.log"
112,"./onnx/svhn-point.onnx","vnnlib/svhn-img735.vnnlib",30,30,37.18,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0112__svhn-point__svhn-img735.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0112__svhn-point__svhn-img735.log"
113,"./onnx/svhn-trades.onnx","vnnlib/svhn-img735.vnnlib",30,30,36.60,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0113__svhn-trades__svhn-img735.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0113__svhn-trades__svhn-img735.log"
114,"./onnx/svhn-set.onnx","vnnlib/svhn-img735.vnnlib",30,30,37.42,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0114__svhn-set__svhn-img735.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0114__svhn-set__svhn-img735.log"
115,"./onnx/svhn-point.onnx","vnnlib/svhn-img745.vnnlib",30,30,36.40,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0115__svhn-point__svhn-img745.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0115__svhn-point__svhn-img745.log"
116,"./onnx/svhn-trades.onnx","vnnlib/svhn-img745.vnnlib",30,30,38.37,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0116__svhn-trades__svhn-img745.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0116__svhn-trades__svhn-img745.log"
117,"./onnx/svhn-set.onnx","vnnlib/svhn-img745.vnnlib",30,30,36.61,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0117__svhn-set__svhn-img745.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0117__svhn-set__svhn-img745.log"
118,"./onnx/svhn-point.onnx","vnnlib/svhn-img760.vnnlib",30,30,36.31,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0118__svhn-point__svhn-img760.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0118__svhn-point__svhn-img760.log"
119,"./onnx/svhn-trades.onnx","vnnlib/svhn-img760.vnnlib",30,30,38.37,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0119__svhn-trades__svhn-img760.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0119__svhn-trades__svhn-img760.log"
120,"./onnx/svhn-set.onnx","vnnlib/svhn-img760.vnnlib",30,30,35.78,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0120__svhn-set__svhn-img760.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0120__svhn-set__svhn-img760.log"
121,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img66.vnnlib",30,30,37.02,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0121__cifar10-point__cifar10-img66.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0121__cifar10-point__cifar10-img66.log"
122,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img66.vnnlib",30,30,36.18,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0122__cifar10-trades__cifar10-img66.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0122__cifar10-trades__cifar10-img66.log"
123,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img66.vnnlib",30,30,36.16,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0123__cifar10-set__cifar10-img66.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0123__cifar10-set__cifar10-img66.log"
124,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img77.vnnlib",30,30,36.65,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0124__cifar10-point__cifar10-img77.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0124__cifar10-point__cifar10-img77.log"
125,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img77.vnnlib",30,30,36.59,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0125__cifar10-trades__cifar10-img77.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0125__cifar10-trades__cifar10-img77.log"
126,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img77.vnnlib",30,30,36.32,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0126__cifar10-set__cifar10-img77.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0126__cifar10-set__cifar10-img77.log"
127,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img96.vnnlib",30,30,36.43,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0127__cifar10-point__cifar10-img96.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0127__cifar10-point__cifar10-img96.log"
128,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img96.vnnlib",30,30,36.24,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0128__cifar10-trades__cifar10-img96.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0128__cifar10-trades__cifar10-img96.log"
129,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img96.vnnlib",30,30,4.42,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0129__cifar10-set__cifar10-img96.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0129__cifar10-set__cifar10-img96.log"
130,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img100.vnnlib",30,30,36.09,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0130__cifar10-point__cifar10-img100.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0130__cifar10-point__cifar10-img100.log"
131,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img100.vnnlib",30,30,35.59,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0131__cifar10-trades__cifar10-img100.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0131__cifar10-trades__cifar10-img100.log"
132,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img100.vnnlib",30,30,6.36,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0132__cifar10-set__cifar10-img100.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0132__cifar10-set__cifar10-img100.log"
133,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img126.vnnlib",30,30,36.39,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0133__cifar10-point__cifar10-img126.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0133__cifar10-point__cifar10-img126.log"
134,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img126.vnnlib",30,30,37.30,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0134__cifar10-trades__cifar10-img126.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0134__cifar10-trades__cifar10-img126.log"
135,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img126.vnnlib",30,30,35.16,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0135__cifar10-set__cifar10-img126.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0135__cifar10-set__cifar10-img126.log"
136,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img135.vnnlib",30,30,36.57,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0136__cifar10-point__cifar10-img135.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0136__cifar10-point__cifar10-img135.log"
137,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img135.vnnlib",30,30,36.41,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0137__cifar10-trades__cifar10-img135.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0137__cifar10-trades__cifar10-img135.log"
138,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img135.vnnlib",30,30,37.92,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0138__cifar10-set__cifar10-img135.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0138__cifar10-set__cifar10-img135.log"
139,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img160.vnnlib",30,30,36.01,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0139__cifar10-point__cifar10-img160.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0139__cifar10-point__cifar10-img160.log"
140,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img160.vnnlib",30,30,37.04,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0140__cifar10-trades__cifar10-img160.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0140__cifar10-trades__cifar10-img160.log"
141,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img160.vnnlib",30,30,35.23,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0141__cifar10-set__cifar10-img160.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0141__cifar10-set__cifar10-img160.log"
142,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img166.vnnlib",30,30,37.20,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0142__cifar10-point__cifar10-img166.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0142__cifar10-point__cifar10-img166.log"
143,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img166.vnnlib",30,30,37.75,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0143__cifar10-trades__cifar10-img166.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0143__cifar10-trades__cifar10-img166.log"
144,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img166.vnnlib",30,30,37.47,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0144__cifar10-set__cifar10-img166.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0144__cifar10-set__cifar10-img166.log"
145,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img206.vnnlib",30,30,37.05,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0145__cifar10-point__cifar10-img206.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0145__cifar10-point__cifar10-img206.log"
146,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img206.vnnlib",30,30,37.05,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0146__cifar10-trades__cifar10-img206.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0146__cifar10-trades__cifar10-img206.log"
147,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img206.vnnlib",30,30,34.70,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0147__cifar10-set__cifar10-img206.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0147__cifar10-set__cifar10-img206.log"
148,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img207.vnnlib",30,30,37.61,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0148__cifar10-point__cifar10-img207.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0148__cifar10-point__cifar10-img207.log"
149,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img207.vnnlib",30,30,37.42,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0149__cifar10-trades__cifar10-img207.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0149__cifar10-trades__cifar10-img207.log"
150,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img207.vnnlib",30,30,35.00,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0150__cifar10-set__cifar10-img207.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0150__cifar10-set__cifar10-img207.log"
151,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img244.vnnlib",30,30,37.12,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0151__cifar10-point__cifar10-img244.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0151__cifar10-point__cifar10-img244.log"
152,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img244.vnnlib",30,30,37.03,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0152__cifar10-trades__cifar10-img244.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0152__cifar10-trades__cifar10-img244.log"
153,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img244.vnnlib",30,30,34.43,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0153__cifar10-set__cifar10-img244.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0153__cifar10-set__cifar10-img244.log"
154,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img292.vnnlib",30,30,37.45,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0154__cifar10-point__cifar10-img292.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0154__cifar10-point__cifar10-img292.log"
155,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img292.vnnlib",30,30,36.88,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0155__cifar10-trades__cifar10-img292.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0155__cifar10-trades__cifar10-img292.log"
156,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img292.vnnlib",30,30,35.72,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0156__cifar10-set__cifar10-img292.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0156__cifar10-set__cifar10-img292.log"
157,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img328.vnnlib",30,30,35.98,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0157__cifar10-point__cifar10-img328.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0157__cifar10-point__cifar10-img328.log"
158,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img328.vnnlib",30,30,37.53,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0158__cifar10-trades__cifar10-img328.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0158__cifar10-trades__cifar10-img328.log"
159,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img328.vnnlib",30,30,35.19,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0159__cifar10-set__cifar10-img328.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0159__cifar10-set__cifar10-img328.log"
160,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img332.vnnlib",30,30,36.26,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0160__cifar10-point__cifar10-img332.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0160__cifar10-point__cifar10-img332.log"
161,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img332.vnnlib",30,30,36.64,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0161__cifar10-trades__cifar10-img332.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0161__cifar10-trades__cifar10-img332.log"
162,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img332.vnnlib",30,30,35.90,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0162__cifar10-set__cifar10-img332.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0162__cifar10-set__cifar10-img332.log"
163,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img339.vnnlib",30,30,36.62,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0163__cifar10-point__cifar10-img339.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0163__cifar10-point__cifar10-img339.log"
164,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img339.vnnlib",30,30,36.74,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0164__cifar10-trades__cifar10-img339.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0164__cifar10-trades__cifar10-img339.log"
165,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img339.vnnlib",30,30,36.32,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0165__cifar10-set__cifar10-img339.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0165__cifar10-set__cifar10-img339.log"
166,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img340.vnnlib",30,30,37.25,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0166__cifar10-point__cifar10-img340.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0166__cifar10-point__cifar10-img340.log"
167,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img340.vnnlib",30,30,37.02,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0167__cifar10-trades__cifar10-img340.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/cora_2024/0167__cifar10-trades__cifar10-img340.log"
