idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
51,"./onnx/mnist-set.onnx","vnnlib/mnist-img17.vnnlib",30,30,3.04,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0051__mnist-set__mnist-img17.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0051__mnist-set__mnist-img17.log"
52,"./onnx/mnist-point.onnx","vnnlib/mnist-img18.vnnlib",30,30,3.10,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0052__mnist-point__mnist-img18.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0052__mnist-point__mnist-img18.log"
53,"./onnx/mnist-trades.onnx","vnnlib/mnist-img18.vnnlib",30,30,3.19,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0053__mnist-trades__mnist-img18.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0053__mnist-trades__mnist-img18.log"
54,"./onnx/mnist-set.onnx","vnnlib/mnist-img18.vnnlib",30,30,3.15,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0054__mnist-set__mnist-img18.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0054__mnist-set__mnist-img18.log"
55,"./onnx/mnist-point.onnx","vnnlib/mnist-img19.vnnlib",30,30,3.10,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0055__mnist-point__mnist-img19.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0055__mnist-point__mnist-img19.log"
56,"./onnx/mnist-trades.onnx","vnnlib/mnist-img19.vnnlib",30,30,3.08,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0056__mnist-trades__mnist-img19.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0056__mnist-trades__mnist-img19.log"
57,"./onnx/mnist-set.onnx","vnnlib/mnist-img19.vnnlib",30,30,3.13,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0057__mnist-set__mnist-img19.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0057__mnist-set__mnist-img19.log"
58,"./onnx/mnist-point.onnx","vnnlib/mnist-img20.vnnlib",30,30,3.18,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0058__mnist-point__mnist-img20.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0058__mnist-point__mnist-img20.log"
59,"./onnx/mnist-trades.onnx","vnnlib/mnist-img20.vnnlib",30,30,3.06,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0059__mnist-trades__mnist-img20.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0059__mnist-trades__mnist-img20.log"
60,"./onnx/mnist-set.onnx","vnnlib/mnist-img20.vnnlib",30,30,3.09,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0060__mnist-set__mnist-img20.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0060__mnist-set__mnist-img20.log"
61,"./onnx/svhn-point.onnx","vnnlib/svhn-img14.vnnlib",30,30,4.42,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0061__svhn-point__svhn-img14.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0061__svhn-point__svhn-img14.log"
62,"./onnx/svhn-trades.onnx","vnnlib/svhn-img14.vnnlib",30,30,4.20,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0062__svhn-trades__svhn-img14.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0062__svhn-trades__svhn-img14.log"
63,"./onnx/svhn-set.onnx","vnnlib/svhn-img14.vnnlib",30,30,4.04,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0063__svhn-set__svhn-img14.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0063__svhn-set__svhn-img14.log"
64,"./onnx/svhn-point.onnx","vnnlib/svhn-img130.vnnlib",30,30,3.96,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0064__svhn-point__svhn-img130.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0064__svhn-point__svhn-img130.log"
65,"./onnx/svhn-trades.onnx","vnnlib/svhn-img130.vnnlib",30,30,4.33,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0065__svhn-trades__svhn-img130.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0065__svhn-trades__svhn-img130.log"
