idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
122,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img66.vnnlib",30,30,4.95,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0122__cifar10-trades__cifar10-img66.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0122__cifar10-trades__cifar10-img66.log"
123,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img66.vnnlib",30,30,5.79,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0123__cifar10-set__cifar10-img66.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0123__cifar10-set__cifar10-img66.log"
124,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img77.vnnlib",30,30,6.24,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0124__cifar10-point__cifar10-img77.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0124__cifar10-point__cifar10-img77.log"
125,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img77.vnnlib",30,30,6.89,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0125__cifar10-trades__cifar10-img77.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0125__cifar10-trades__cifar10-img77.log"
126,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img77.vnnlib",30,30,6.69,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0126__cifar10-set__cifar10-img77.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0126__cifar10-set__cifar10-img77.log"
127,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img96.vnnlib",30,30,6.92,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0127__cifar10-point__cifar10-img96.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0127__cifar10-point__cifar10-img96.log"
128,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img96.vnnlib",30,30,5.96,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0128__cifar10-trades__cifar10-img96.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0128__cifar10-trades__cifar10-img96.log"
129,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img96.vnnlib",30,30,6.49,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0129__cifar10-set__cifar10-img96.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0129__cifar10-set__cifar10-img96.log"
130,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img100.vnnlib",30,30,6.38,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0130__cifar10-point__cifar10-img100.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0130__cifar10-point__cifar10-img100.log"
131,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img100.vnnlib",30,30,8.03,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0131__cifar10-trades__cifar10-img100.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0131__cifar10-trades__cifar10-img100.log"
132,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img100.vnnlib",30,30,5.70,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0132__cifar10-set__cifar10-img100.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0132__cifar10-set__cifar10-img100.log"
133,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img126.vnnlib",30,30,6.03,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0133__cifar10-point__cifar10-img126.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0133__cifar10-point__cifar10-img126.log"
134,"./onnx/cifar10-trades.onnx","vnnlib/cifar10-img126.vnnlib",30,30,5.49,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0134__cifar10-trades__cifar10-img126.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0134__cifar10-trades__cifar10-img126.log"
135,"./onnx/cifar10-set.onnx","vnnlib/cifar10-img126.vnnlib",30,30,7.82,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0135__cifar10-set__cifar10-img126.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0135__cifar10-set__cifar10-img126.log"
136,"./onnx/cifar10-point.onnx","vnnlib/cifar10-img135.vnnlib",30,30,6.14,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0136__cifar10-point__cifar10-img135.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/cora_2024/0136__cifar10-point__cifar10-img135.log"
