idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,exit_code,result_file,log_file
1,"onnx/ACASXU_run2a_1_1_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.72,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0001__ACASXU_run2a_1_1_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0001__ACASXU_run2a_1_1_batch_2000__prop_1.log"
2,"onnx/ACASXU_run2a_1_2_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.68,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0002__ACASXU_run2a_1_2_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0002__ACASXU_run2a_1_2_batch_2000__prop_1.log"
3,"onnx/ACASXU_run2a_1_3_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.80,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0003__ACASXU_run2a_1_3_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0003__ACASXU_run2a_1_3_batch_2000__prop_1.log"
4,"onnx/ACASXU_run2a_1_4_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.77,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0004__ACASXU_run2a_1_4_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0004__ACASXU_run2a_1_4_batch_2000__prop_1.log"
5,"onnx/ACASXU_run2a_1_5_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.74,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0005__ACASXU_run2a_1_5_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0005__ACASXU_run2a_1_5_batch_2000__prop_1.log"
6,"onnx/ACASXU_run2a_1_6_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.75,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0006__ACASXU_run2a_1_6_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0006__ACASXU_run2a_1_6_batch_2000__prop_1.log"
7,"onnx/ACASXU_run2a_1_7_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.70,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0007__ACASXU_run2a_1_7_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0007__ACASXU_run2a_1_7_batch_2000__prop_1.log"
8,"onnx/ACASXU_run2a_1_8_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.73,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0008__ACASXU_run2a_1_8_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0008__ACASXU_run2a_1_8_batch_2000__prop_1.log"
9,"onnx/ACASXU_run2a_1_9_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.68,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0009__ACASXU_run2a_1_9_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0009__ACASXU_run2a_1_9_batch_2000__prop_1.log"
10,"onnx/ACASXU_run2a_2_1_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.76,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0010__ACASXU_run2a_2_1_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0010__ACASXU_run2a_2_1_batch_2000__prop_1.log"
11,"onnx/ACASXU_run2a_2_2_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.83,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0011__ACASXU_run2a_2_2_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0011__ACASXU_run2a_2_2_batch_2000__prop_1.log"
12,"onnx/ACASXU_run2a_2_3_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.90,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0012__ACASXU_run2a_2_3_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0012__ACASXU_run2a_2_3_batch_2000__prop_1.log"
13,"onnx/ACASXU_run2a_2_4_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.87,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0013__ACASXU_run2a_2_4_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0013__ACASXU_run2a_2_4_batch_2000__prop_1.log"
14,"onnx/ACASXU_run2a_2_5_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.85,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0014__ACASXU_run2a_2_5_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0014__ACASXU_run2a_2_5_batch_2000__prop_1.log"
15,"onnx/ACASXU_run2a_2_6_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.84,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0015__ACASXU_run2a_2_6_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0015__ACASXU_run2a_2_6_batch_2000__prop_1.log"
16,"onnx/ACASXU_run2a_2_7_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.88,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0016__ACASXU_run2a_2_7_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0016__ACASXU_run2a_2_7_batch_2000__prop_1.log"
17,"onnx/ACASXU_run2a_2_8_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.90,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0017__ACASXU_run2a_2_8_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0017__ACASXU_run2a_2_8_batch_2000__prop_1.log"
18,"onnx/ACASXU_run2a_2_9_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.82,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0018__ACASXU_run2a_2_9_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0018__ACASXU_run2a_2_9_batch_2000__prop_1.log"
19,"onnx/ACASXU_run2a_3_1_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.77,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0019__ACASXU_run2a_3_1_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0019__ACASXU_run2a_3_1_batch_2000__prop_1.log"
20,"onnx/ACASXU_run2a_3_2_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.80,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0020__ACASXU_run2a_3_2_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0020__ACASXU_run2a_3_2_batch_2000__prop_1.log"
21,"onnx/ACASXU_run2a_3_3_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.79,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0021__ACASXU_run2a_3_3_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0021__ACASXU_run2a_3_3_batch_2000__prop_1.log"
22,"onnx/ACASXU_run2a_3_4_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.86,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0022__ACASXU_run2a_3_4_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0022__ACASXU_run2a_3_4_batch_2000__prop_1.log"
23,"onnx/ACASXU_run2a_3_5_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.88,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0023__ACASXU_run2a_3_5_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0023__ACASXU_run2a_3_5_batch_2000__prop_1.log"
24,"onnx/ACASXU_run2a_3_6_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.87,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0024__ACASXU_run2a_3_6_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0024__ACASXU_run2a_3_6_batch_2000__prop_1.log"
25,"onnx/ACASXU_run2a_3_7_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.80,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0025__ACASXU_run2a_3_7_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0025__ACASXU_run2a_3_7_batch_2000__prop_1.log"
26,"onnx/ACASXU_run2a_3_8_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.93,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0026__ACASXU_run2a_3_8_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0026__ACASXU_run2a_3_8_batch_2000__prop_1.log"
27,"onnx/ACASXU_run2a_3_9_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.99,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0027__ACASXU_run2a_3_9_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0027__ACASXU_run2a_3_9_batch_2000__prop_1.log"
28,"onnx/ACASXU_run2a_4_1_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.86,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0028__ACASXU_run2a_4_1_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0028__ACASXU_run2a_4_1_batch_2000__prop_1.log"
29,"onnx/ACASXU_run2a_4_2_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.73,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0029__ACASXU_run2a_4_2_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0029__ACASXU_run2a_4_2_batch_2000__prop_1.log"
30,"onnx/ACASXU_run2a_4_3_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.76,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0030__ACASXU_run2a_4_3_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0030__ACASXU_run2a_4_3_batch_2000__prop_1.log"
31,"onnx/ACASXU_run2a_4_4_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.79,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0031__ACASXU_run2a_4_4_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0031__ACASXU_run2a_4_4_batch_2000__prop_1.log"
32,"onnx/ACASXU_run2a_4_5_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.90,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0032__ACASXU_run2a_4_5_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0032__ACASXU_run2a_4_5_batch_2000__prop_1.log"
33,"onnx/ACASXU_run2a_4_6_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.91,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0033__ACASXU_run2a_4_6_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0033__ACASXU_run2a_4_6_batch_2000__prop_1.log"
34,"onnx/ACASXU_run2a_4_7_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.95,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0034__ACASXU_run2a_4_7_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0034__ACASXU_run2a_4_7_batch_2000__prop_1.log"
35,"onnx/ACASXU_run2a_4_8_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.91,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0035__ACASXU_run2a_4_8_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0035__ACASXU_run2a_4_8_batch_2000__prop_1.log"
36,"onnx/ACASXU_run2a_4_9_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.94,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0036__ACASXU_run2a_4_9_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0036__ACASXU_run2a_4_9_batch_2000__prop_1.log"
37,"onnx/ACASXU_run2a_5_1_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.78,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0037__ACASXU_run2a_5_1_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0037__ACASXU_run2a_5_1_batch_2000__prop_1.log"
38,"onnx/ACASXU_run2a_5_2_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.88,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0038__ACASXU_run2a_5_2_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0038__ACASXU_run2a_5_2_batch_2000__prop_1.log"
39,"onnx/ACASXU_run2a_5_3_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.83,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0039__ACASXU_run2a_5_3_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0039__ACASXU_run2a_5_3_batch_2000__prop_1.log"
40,"onnx/ACASXU_run2a_5_4_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.75,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0040__ACASXU_run2a_5_4_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0040__ACASXU_run2a_5_4_batch_2000__prop_1.log"
41,"onnx/ACASXU_run2a_5_5_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.81,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0041__ACASXU_run2a_5_5_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0041__ACASXU_run2a_5_5_batch_2000__prop_1.log"
42,"onnx/ACASXU_run2a_5_6_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.91,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0042__ACASXU_run2a_5_6_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0042__ACASXU_run2a_5_6_batch_2000__prop_1.log"
43,"onnx/ACASXU_run2a_5_7_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.90,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0043__ACASXU_run2a_5_7_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0043__ACASXU_run2a_5_7_batch_2000__prop_1.log"
44,"onnx/ACASXU_run2a_5_8_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.95,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0044__ACASXU_run2a_5_8_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0044__ACASXU_run2a_5_8_batch_2000__prop_1.log"
45,"onnx/ACASXU_run2a_5_9_batch_2000.onnx","vnnlib/prop_1.vnnlib",116,116,3.86,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0045__ACASXU_run2a_5_9_batch_2000__prop_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0045__ACASXU_run2a_5_9_batch_2000__prop_1.log"
46,"onnx/ACASXU_run2a_1_1_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,3.79,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0046__ACASXU_run2a_1_1_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0046__ACASXU_run2a_1_1_batch_2000__prop_2.log"
47,"onnx/ACASXU_run2a_1_2_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.68,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0047__ACASXU_run2a_1_2_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0047__ACASXU_run2a_1_2_batch_2000__prop_2.log"
48,"onnx/ACASXU_run2a_1_3_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.73,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0048__ACASXU_run2a_1_3_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0048__ACASXU_run2a_1_3_batch_2000__prop_2.log"
49,"onnx/ACASXU_run2a_1_4_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.66,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0049__ACASXU_run2a_1_4_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0049__ACASXU_run2a_1_4_batch_2000__prop_2.log"
50,"onnx/ACASXU_run2a_1_5_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.54,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0050__ACASXU_run2a_1_5_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0050__ACASXU_run2a_1_5_batch_2000__prop_2.log"
51,"onnx/ACASXU_run2a_1_6_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.73,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0051__ACASXU_run2a_1_6_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0051__ACASXU_run2a_1_6_batch_2000__prop_2.log"
52,"onnx/ACASXU_run2a_1_7_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,3.78,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0052__ACASXU_run2a_1_7_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0052__ACASXU_run2a_1_7_batch_2000__prop_2.log"
53,"onnx/ACASXU_run2a_1_8_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,3.81,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0053__ACASXU_run2a_1_8_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0053__ACASXU_run2a_1_8_batch_2000__prop_2.log"
54,"onnx/ACASXU_run2a_1_9_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,3.75,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0054__ACASXU_run2a_1_9_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0054__ACASXU_run2a_1_9_batch_2000__prop_2.log"
55,"onnx/ACASXU_run2a_2_1_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.63,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0055__ACASXU_run2a_2_1_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0055__ACASXU_run2a_2_1_batch_2000__prop_2.log"
56,"onnx/ACASXU_run2a_2_2_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.59,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0056__ACASXU_run2a_2_2_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0056__ACASXU_run2a_2_2_batch_2000__prop_2.log"
57,"onnx/ACASXU_run2a_2_3_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.61,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0057__ACASXU_run2a_2_3_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0057__ACASXU_run2a_2_3_batch_2000__prop_2.log"
58,"onnx/ACASXU_run2a_2_4_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.60,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0058__ACASXU_run2a_2_4_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0058__ACASXU_run2a_2_4_batch_2000__prop_2.log"
59,"onnx/ACASXU_run2a_2_5_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.75,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0059__ACASXU_run2a_2_5_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0059__ACASXU_run2a_2_5_batch_2000__prop_2.log"
60,"onnx/ACASXU_run2a_2_6_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.44,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0060__ACASXU_run2a_2_6_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0060__ACASXU_run2a_2_6_batch_2000__prop_2.log"
61,"onnx/ACASXU_run2a_2_7_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.71,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0061__ACASXU_run2a_2_7_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0061__ACASXU_run2a_2_7_batch_2000__prop_2.log"
62,"onnx/ACASXU_run2a_2_8_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.88,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0062__ACASXU_run2a_2_8_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0062__ACASXU_run2a_2_8_batch_2000__prop_2.log"
63,"onnx/ACASXU_run2a_2_9_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.62,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0063__ACASXU_run2a_2_9_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0063__ACASXU_run2a_2_9_batch_2000__prop_2.log"
64,"onnx/ACASXU_run2a_3_1_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,120.75,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0064__ACASXU_run2a_3_1_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0064__ACASXU_run2a_3_1_batch_2000__prop_2.log"
65,"onnx/ACASXU_run2a_3_2_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,121.22,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0065__ACASXU_run2a_3_2_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0065__ACASXU_run2a_3_2_batch_2000__prop_2.log"
66,"onnx/ACASXU_run2a_3_3_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,19.70,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0066__ACASXU_run2a_3_3_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0066__ACASXU_run2a_3_3_batch_2000__prop_2.log"
67,"onnx/ACASXU_run2a_3_4_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,121.38,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0067__ACASXU_run2a_3_4_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0067__ACASXU_run2a_3_4_batch_2000__prop_2.log"
68,"onnx/ACASXU_run2a_3_5_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,121.21,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0068__ACASXU_run2a_3_5_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0068__ACASXU_run2a_3_5_batch_2000__prop_2.log"
69,"onnx/ACASXU_run2a_3_6_batch_2000.onnx","vnnlib/prop_2.vnnlib",116,116,121.14,timeout,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0069__ACASXU_run2a_3_6_batch_2000__prop_2.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/acasxu_2023/0069__ACASXU_run2a_3_6_batch_2000__prop_2.log"
