idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,exit_code,result_file,log_file
74,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_73.vnnlib",140,140,5.09,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0074__pensieve_big_parallel__pensieve_parallel_73.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0074__pensieve_big_parallel__pensieve_parallel_73.log"
75,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_74.vnnlib",140,140,3.71,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0075__pensieve_big_parallel__pensieve_parallel_74.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0075__pensieve_big_parallel__pensieve_parallel_74.log"
76,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_75.vnnlib",140,140,4.88,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0076__pensieve_big_parallel__pensieve_parallel_75.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0076__pensieve_big_parallel__pensieve_parallel_75.log"
77,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_76.vnnlib",140,140,3.94,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0077__pensieve_big_parallel__pensieve_parallel_76.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0077__pensieve_big_parallel__pensieve_parallel_76.log"
78,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_77.vnnlib",140,140,4.83,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0078__pensieve_big_parallel__pensieve_parallel_77.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0078__pensieve_big_parallel__pensieve_parallel_77.log"
79,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_78.vnnlib",140,140,5.13,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0079__pensieve_big_parallel__pensieve_parallel_78.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0079__pensieve_big_parallel__pensieve_parallel_78.log"
80,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_79.vnnlib",140,140,4.01,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0080__pensieve_big_parallel__pensieve_parallel_79.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0080__pensieve_big_parallel__pensieve_parallel_79.log"
81,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_80.vnnlib",140,140,4.80,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0081__pensieve_big_parallel__pensieve_parallel_80.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0081__pensieve_big_parallel__pensieve_parallel_80.log"
82,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_81.vnnlib",140,140,4.12,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0082__pensieve_big_parallel__pensieve_parallel_81.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0082__pensieve_big_parallel__pensieve_parallel_81.log"
83,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_82.vnnlib",140,140,4.98,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0083__pensieve_big_parallel__pensieve_parallel_82.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0083__pensieve_big_parallel__pensieve_parallel_82.log"
84,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_83.vnnlib",140,140,4.78,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0084__pensieve_big_parallel__pensieve_parallel_83.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0084__pensieve_big_parallel__pensieve_parallel_83.log"
85,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_84.vnnlib",140,140,4.44,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0085__pensieve_big_parallel__pensieve_parallel_84.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0085__pensieve_big_parallel__pensieve_parallel_84.log"
86,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_85.vnnlib",140,140,4.61,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0086__pensieve_big_parallel__pensieve_parallel_85.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0086__pensieve_big_parallel__pensieve_parallel_85.log"
87,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_86.vnnlib",140,140,4.76,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0087__pensieve_big_parallel__pensieve_parallel_86.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0087__pensieve_big_parallel__pensieve_parallel_86.log"
88,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_87.vnnlib",140,140,3.51,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0088__pensieve_big_parallel__pensieve_parallel_87.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0088__pensieve_big_parallel__pensieve_parallel_87.log"
89,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_88.vnnlib",140,140,3.52,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0089__pensieve_big_parallel__pensieve_parallel_88.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0089__pensieve_big_parallel__pensieve_parallel_88.log"
90,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_89.vnnlib",140,140,3.60,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0090__pensieve_big_parallel__pensieve_parallel_89.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0090__pensieve_big_parallel__pensieve_parallel_89.log"
91,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_90.vnnlib",140,140,3.72,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0091__pensieve_big_parallel__pensieve_parallel_90.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0091__pensieve_big_parallel__pensieve_parallel_90.log"
92,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_91.vnnlib",140,140,3.94,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0092__pensieve_big_parallel__pensieve_parallel_91.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0092__pensieve_big_parallel__pensieve_parallel_91.log"
93,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_92.vnnlib",140,140,4.25,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0093__pensieve_big_parallel__pensieve_parallel_92.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0093__pensieve_big_parallel__pensieve_parallel_92.log"
94,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_93.vnnlib",140,140,4.30,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0094__pensieve_big_parallel__pensieve_parallel_93.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0094__pensieve_big_parallel__pensieve_parallel_93.log"
95,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_94.vnnlib",140,140,4.44,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0095__pensieve_big_parallel__pensieve_parallel_94.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0095__pensieve_big_parallel__pensieve_parallel_94.log"
96,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_95.vnnlib",140,140,4.28,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0096__pensieve_big_parallel__pensieve_parallel_95.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0096__pensieve_big_parallel__pensieve_parallel_95.log"
97,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_96.vnnlib",140,140,3.94,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0097__pensieve_big_parallel__pensieve_parallel_96.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0097__pensieve_big_parallel__pensieve_parallel_96.log"
98,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_97.vnnlib",140,140,4.17,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0098__pensieve_big_parallel__pensieve_parallel_97.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0098__pensieve_big_parallel__pensieve_parallel_97.log"
99,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_98.vnnlib",140,140,4.03,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0099__pensieve_big_parallel__pensieve_parallel_98.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0099__pensieve_big_parallel__pensieve_parallel_98.log"
100,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_99.vnnlib",140,140,4.23,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0100__pensieve_big_parallel__pensieve_parallel_99.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0100__pensieve_big_parallel__pensieve_parallel_99.log"
101,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_100.vnnlib",140,140,4.05,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0101__pensieve_big_parallel__pensieve_parallel_100.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0101__pensieve_big_parallel__pensieve_parallel_100.log"
102,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_101.vnnlib",140,140,4.77,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0102__pensieve_big_parallel__pensieve_parallel_101.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0102__pensieve_big_parallel__pensieve_parallel_101.log"
103,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_102.vnnlib",140,140,4.71,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0103__pensieve_big_parallel__pensieve_parallel_102.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0103__pensieve_big_parallel__pensieve_parallel_102.log"
104,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_103.vnnlib",140,140,3.85,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0104__pensieve_big_parallel__pensieve_parallel_103.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0104__pensieve_big_parallel__pensieve_parallel_103.log"
105,"onnx/pensieve_big_parallel.onnx","vnnlib/pensieve_parallel_104.vnnlib",140,140,4.27,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0105__pensieve_big_parallel__pensieve_parallel_104.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0105__pensieve_big_parallel__pensieve_parallel_104.log"
106,"onnx/lindex.onnx","vnnlib/lindex_1.vnnlib",30,30,3.97,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0106__lindex__lindex_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0106__lindex__lindex_1.log"
107,"onnx/lindex_deep.onnx","vnnlib/lindex_1.vnnlib",30,30,4.06,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0107__lindex_deep__lindex_1.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0107__lindex_deep__lindex_1.log"
108,"onnx/lindex.onnx","vnnlib/lindex_200.vnnlib",30,30,4.04,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0108__lindex__lindex_200.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0108__lindex__lindex_200.log"
109,"onnx/lindex_deep.onnx","vnnlib/lindex_200.vnnlib",30,30,3.94,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0109__lindex_deep__lindex_200.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0109__lindex_deep__lindex_200.log"
110,"onnx/lindex.onnx","vnnlib/lindex_400.vnnlib",30,30,3.75,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0110__lindex__lindex_400.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0110__lindex__lindex_400.log"
111,"onnx/lindex_deep.onnx","vnnlib/lindex_400.vnnlib",30,30,3.99,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0111__lindex_deep__lindex_400.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0111__lindex_deep__lindex_400.log"
112,"onnx/lindex.onnx","vnnlib/lindex_600.vnnlib",30,30,3.92,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0112__lindex__lindex_600.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0112__lindex__lindex_600.log"
113,"onnx/lindex_deep.onnx","vnnlib/lindex_600.vnnlib",30,30,4.26,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0113__lindex_deep__lindex_600.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0113__lindex_deep__lindex_600.log"
114,"onnx/lindex.onnx","vnnlib/lindex_800.vnnlib",30,30,3.74,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0114__lindex__lindex_800.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0114__lindex__lindex_800.log"
115,"onnx/lindex_deep.onnx","vnnlib/lindex_800.vnnlib",30,30,3.36,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0115__lindex_deep__lindex_800.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0115__lindex_deep__lindex_800.log"
116,"onnx/lindex.onnx","vnnlib/lindex_1000.vnnlib",30,30,3.51,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0116__lindex__lindex_1000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0116__lindex__lindex_1000.log"
117,"onnx/lindex_deep.onnx","vnnlib/lindex_1000.vnnlib",30,30,3.75,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0117__lindex_deep__lindex_1000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0117__lindex_deep__lindex_1000.log"
118,"onnx/lindex.onnx","vnnlib/lindex_3000.vnnlib",30,30,3.91,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0118__lindex__lindex_3000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0118__lindex__lindex_3000.log"
119,"onnx/lindex_deep.onnx","vnnlib/lindex_3000.vnnlib",30,30,3.87,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0119__lindex_deep__lindex_3000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0119__lindex_deep__lindex_3000.log"
120,"onnx/lindex.onnx","vnnlib/lindex_5000.vnnlib",30,30,4.26,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0120__lindex__lindex_5000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0120__lindex__lindex_5000.log"
121,"onnx/lindex_deep.onnx","vnnlib/lindex_5000.vnnlib",30,30,4.57,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0121__lindex_deep__lindex_5000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0121__lindex_deep__lindex_5000.log"
122,"onnx/lindex.onnx","vnnlib/lindex_7000.vnnlib",30,30,4.89,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0122__lindex__lindex_7000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0122__lindex__lindex_7000.log"
123,"onnx/lindex_deep.onnx","vnnlib/lindex_7000.vnnlib",30,30,3.42,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0123__lindex_deep__lindex_7000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0123__lindex_deep__lindex_7000.log"
124,"onnx/lindex.onnx","vnnlib/lindex_9000.vnnlib",30,30,4.55,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0124__lindex__lindex_9000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0124__lindex__lindex_9000.log"
125,"onnx/lindex_deep.onnx","vnnlib/lindex_9000.vnnlib",30,30,3.95,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0125__lindex_deep__lindex_9000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0125__lindex_deep__lindex_9000.log"
126,"onnx/lindex.onnx","vnnlib/lindex_10000.vnnlib",30,30,4.85,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0126__lindex__lindex_10000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0126__lindex__lindex_10000.log"
127,"onnx/lindex_deep.onnx","vnnlib/lindex_10000.vnnlib",30,30,3.49,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0127__lindex_deep__lindex_10000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0127__lindex_deep__lindex_10000.log"
128,"onnx/lindex.onnx","vnnlib/lindex_60000.vnnlib",40,40,6.32,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0128__lindex__lindex_60000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0128__lindex__lindex_60000.log"
129,"onnx/lindex_deep.onnx","vnnlib/lindex_60000.vnnlib",40,40,6.20,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0129__lindex_deep__lindex_60000.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0129__lindex_deep__lindex_60000.log"
130,"onnx/mscn_128d.onnx","vnnlib/cardinality_0_1_128.vnnlib",20,20,5.76,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0130__mscn_128d__cardinality_0_1_128.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0130__mscn_128d__cardinality_0_1_128.log"
131,"onnx/mscn_128d.onnx","vnnlib/cardinality_0_500_128.vnnlib",20,20,7.17,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0131__mscn_128d__cardinality_0_500_128.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0131__mscn_128d__cardinality_0_500_128.log"
132,"onnx/mscn_128d.onnx","vnnlib/cardinality_0_750_128.vnnlib",20,20,5.16,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0132__mscn_128d__cardinality_0_750_128.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0132__mscn_128d__cardinality_0_750_128.log"
133,"onnx/mscn_128d.onnx","vnnlib/cardinality_0_1000_128.vnnlib",20,20,7.59,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0133__mscn_128d__cardinality_0_1000_128.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0133__mscn_128d__cardinality_0_1000_128.log"
134,"onnx/mscn_128d.onnx","vnnlib/cardinality_0_2120_128.vnnlib",30,30,7.44,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0134__mscn_128d__cardinality_0_2120_128.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0134__mscn_128d__cardinality_0_2120_128.log"
135,"onnx/mscn_128d.onnx","vnnlib/cardinality_0_2680_128.vnnlib",40,40,8.18,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0135__mscn_128d__cardinality_0_2680_128.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0135__mscn_128d__cardinality_0_2680_128.log"
136,"onnx/mscn_128d.onnx","vnnlib/cardinality_0_3240_128.vnnlib",50,50,8.59,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0136__mscn_128d__cardinality_0_3240_128.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0136__mscn_128d__cardinality_0_3240_128.log"
137,"onnx/mscn_128d.onnx","vnnlib/cardinality_0_3800_128.vnnlib",50,50,10.15,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0137__mscn_128d__cardinality_0_3800_128.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0137__mscn_128d__cardinality_0_3800_128.log"
138,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_1_128_dual.vnnlib",20,20,5.98,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0138__mscn_128d_dual__cardinality_1_1_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0138__mscn_128d_dual__cardinality_1_1_128_dual.log"
139,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_240_128_dual.vnnlib",20,20,6.90,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0139__mscn_128d_dual__cardinality_1_240_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0139__mscn_128d_dual__cardinality_1_240_128_dual.log"
140,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_360_128_dual.vnnlib",40,40,11.36,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0140__mscn_128d_dual__cardinality_1_360_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0140__mscn_128d_dual__cardinality_1_360_128_dual.log"
141,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_480_128_dual.vnnlib",40,40,9.30,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0141__mscn_128d_dual__cardinality_1_480_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0141__mscn_128d_dual__cardinality_1_480_128_dual.log"
142,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_600_128_dual.vnnlib",40,40,7.51,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0142__mscn_128d_dual__cardinality_1_600_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0142__mscn_128d_dual__cardinality_1_600_128_dual.log"
143,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_720_128_dual.vnnlib",60,60,12.66,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0143__mscn_128d_dual__cardinality_1_720_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0143__mscn_128d_dual__cardinality_1_720_128_dual.log"
144,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_840_128_dual.vnnlib",60,60,10.87,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0144__mscn_128d_dual__cardinality_1_840_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0144__mscn_128d_dual__cardinality_1_840_128_dual.log"
145,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_960_128_dual.vnnlib",60,60,7.68,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0145__mscn_128d_dual__cardinality_1_960_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0145__mscn_128d_dual__cardinality_1_960_128_dual.log"
146,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_2260_128_dual.vnnlib",100,100,12.41,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0146__mscn_128d_dual__cardinality_1_2260_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0146__mscn_128d_dual__cardinality_1_2260_128_dual.log"
147,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_2890_128_dual.vnnlib",100,100,11.17,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0147__mscn_128d_dual__cardinality_1_2890_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0147__mscn_128d_dual__cardinality_1_2890_128_dual.log"
148,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_3520_128_dual.vnnlib",120,120,9.94,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0148__mscn_128d_dual__cardinality_1_3520_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0148__mscn_128d_dual__cardinality_1_3520_128_dual.log"
149,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_4150_128_dual.vnnlib",140,140,12.45,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0149__mscn_128d_dual__cardinality_1_4150_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0149__mscn_128d_dual__cardinality_1_4150_128_dual.log"
150,"onnx/mscn_128d_dual.onnx","vnnlib/cardinality_1_4780_128_dual.vnnlib",140,140,16.34,unsat,0,"/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0150__mscn_128d_dual__cardinality_1_4780_128_dual.result","/data1/Kane/ACT/audit_results/abcrown_nopgd_20260525/nn4sys/0150__mscn_128d_dual__cardinality_1_4780_128_dual.log"
