idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
30,"./onnx/6cnn_ry_64_10_no_custom_OP.onnx","./vnnlib/spec_idx_132_eps_0.00000436.vnnlib",210,210,10.81,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0030__6cnn_ry_64_10_no_custom_OP__spec_idx_132_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0030__6cnn_ry_64_10_no_custom_OP__spec_idx_132_eps_0.00000436.log"
31,"./onnx/6cnn_tz_49_8_no_custom_OP.onnx","./vnnlib/spec_idx_185_eps_0.00001000.vnnlib",210,210,11.71,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0031__6cnn_tz_49_8_no_custom_OP__spec_idx_185_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0031__6cnn_tz_49_8_no_custom_OP__spec_idx_185_eps_0.00001000.log"
32,"./onnx/6cnn_ry_66_11_no_custom_OP.onnx","./vnnlib/spec_idx_134_eps_0.00000436.vnnlib",210,210,10.50,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0032__6cnn_ry_66_11_no_custom_OP__spec_idx_134_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0032__6cnn_ry_66_11_no_custom_OP__spec_idx_134_eps_0.00000436.log"
33,"./onnx/4cnn_ry_20_3_no_custom_OP.onnx","./vnnlib/spec_idx_7_eps_0.00000436.vnnlib",210,210,6.44,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0033__4cnn_ry_20_3_no_custom_OP__spec_idx_7_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0033__4cnn_ry_20_3_no_custom_OP__spec_idx_7_eps_0.00000436.log"
34,"./onnx/6cnn_tz_103_17_no_custom_OP.onnx","./vnnlib/spec_idx_154_eps_0.00001000.vnnlib",210,210,10.67,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0034__6cnn_tz_103_17_no_custom_OP__spec_idx_154_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0034__6cnn_tz_103_17_no_custom_OP__spec_idx_154_eps_0.00001000.log"
35,"./onnx/4cnn_ry_44_7_no_custom_OP.onnx","./vnnlib/spec_idx_21_eps_0.00000436.vnnlib",210,210,10.91,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0035__4cnn_ry_44_7_no_custom_OP__spec_idx_21_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0035__4cnn_ry_44_7_no_custom_OP__spec_idx_21_eps_0.00000436.log"
36,"./onnx/4cnn_ry_99_16_no_custom_OP.onnx","./vnnlib/spec_idx_43_eps_0.00000436.vnnlib",210,210,10.48,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0036__4cnn_ry_99_16_no_custom_OP__spec_idx_43_eps_0.00000436.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0036__4cnn_ry_99_16_no_custom_OP__spec_idx_43_eps_0.00000436.log"
37,"./onnx/4cnn_tz_19_3_no_custom_OP.onnx","./vnnlib/spec_idx_51_eps_0.00001000.vnnlib",210,210,6.05,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0037__4cnn_tz_19_3_no_custom_OP__spec_idx_51_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0037__4cnn_tz_19_3_no_custom_OP__spec_idx_51_eps_0.00001000.log"
38,"./onnx/6cnn_tz_66_11_no_custom_OP.onnx","./vnnlib/spec_idx_197_eps_0.00001000.vnnlib",210,210,12.14,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0038__6cnn_tz_66_11_no_custom_OP__spec_idx_197_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0038__6cnn_tz_66_11_no_custom_OP__spec_idx_197_eps_0.00001000.log"
39,"./onnx/6cnn_tz_0_0_no_custom_OP.onnx","./vnnlib/spec_idx_152_eps_0.00001000.vnnlib",210,210,10.34,"unknown","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0039__6cnn_tz_0_0_no_custom_OP__spec_idx_152_eps_0.00001000.result","/data1/Kane/ACT/audit_results/cora_truestrict_20260527/metaroom_2023/0039__6cnn_tz_0_0_no_custom_OP__spec_idx_152_eps_0.00001000.log"
