idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
56,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Agent.FYI_label-1_eps-2_idx-8.vnnlib",100,100,4.00,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0056__malware_malimg_family_scaled_4-25__malbeware_family-Agent.FYI_label-1_eps-2_idx-8.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0056__malware_malimg_family_scaled_4-25__malbeware_family-Agent.FYI_label-1_eps-2_idx-8.log"
57,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.vnnlib",100,100,3.65,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0057__malware_malimg_family_scaled_4-25__malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0057__malware_malimg_family_scaled_4-25__malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.log"
58,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Rbotigen_label-18_eps-2_idx-92.vnnlib",100,100,3.86,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0058__malware_malimg_family_scaled_4-25__malbeware_family-Rbotigen_label-18_eps-2_idx-92.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0058__malware_malimg_family_scaled_4-25__malbeware_family-Rbotigen_label-18_eps-2_idx-92.log"
59,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Yuner.A_label-24_eps-3_idx-120.vnnlib",100,100,3.67,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0059__malware_malimg_family_scaled_4-25__malbeware_family-Yuner.A_label-24_eps-3_idx-120.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0059__malware_malimg_family_scaled_4-25__malbeware_family-Yuner.A_label-24_eps-3_idx-120.log"
60,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.vnnlib",100,100,3.55,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0060__malware_malimg_family_scaled_4-25__malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0060__malware_malimg_family_scaled_4-25__malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.log"
61,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Lolyda.AA1_label-12_eps-3_idx-60.vnnlib",100,100,3.71,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0061__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA1_label-12_eps-3_idx-60.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0061__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA1_label-12_eps-3_idx-60.log"
62,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Skintrim.N_label-19_eps-1_idx-96.vnnlib",100,100,3.35,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0062__malware_malimg_family_scaled_4-25__malbeware_family-Skintrim.N_label-19_eps-1_idx-96.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0062__malware_malimg_family_scaled_4-25__malbeware_family-Skintrim.N_label-19_eps-1_idx-96.log"
63,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Fakerean_label-10_eps-3_idx-54.vnnlib",100,100,3.36,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0063__malware_malimg_family_scaled_4-25__malbeware_family-Fakerean_label-10_eps-3_idx-54.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0063__malware_malimg_family_scaled_4-25__malbeware_family-Fakerean_label-10_eps-3_idx-54.log"
64,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Allaple.L_label-3_eps-2_idx-16.vnnlib",100,100,3.53,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0064__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.L_label-3_eps-2_idx-16.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0064__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.L_label-3_eps-2_idx-16.log"
65,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Adialer.C_label-0_eps-1_idx-4.vnnlib",100,100,3.25,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0065__malware_malimg_family_scaled_4-25__malbeware_family-Adialer.C_label-0_eps-1_idx-4.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0065__malware_malimg_family_scaled_4-25__malbeware_family-Adialer.C_label-0_eps-1_idx-4.log"
66,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Wintrim.BX_label-23_eps-3_idx-119.vnnlib",100,100,3.06,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0066__malware_malimg_family_scaled_4-25__malbeware_family-Wintrim.BX_label-23_eps-3_idx-119.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0066__malware_malimg_family_scaled_4-25__malbeware_family-Wintrim.BX_label-23_eps-3_idx-119.log"
67,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Rbotigen_label-18_eps-2_idx-94.vnnlib",100,100,3.33,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0067__malware_malimg_family_scaled_4-25__malbeware_family-Rbotigen_label-18_eps-2_idx-94.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0067__malware_malimg_family_scaled_4-25__malbeware_family-Rbotigen_label-18_eps-2_idx-94.log"
68,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Obfuscator.AD_label-17_eps-2_idx-87.vnnlib",100,100,3.27,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0068__malware_malimg_family_scaled_4-25__malbeware_family-Obfuscator.AD_label-17_eps-2_idx-87.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0068__malware_malimg_family_scaled_4-25__malbeware_family-Obfuscator.AD_label-17_eps-2_idx-87.log"
69,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Lolyda.AA3_label-14_eps-1_idx-71.vnnlib",100,100,3.27,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0069__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA3_label-14_eps-1_idx-71.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0069__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA3_label-14_eps-1_idx-71.log"
70,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Malex.gen!J_label-16_eps-1_idx-84.vnnlib",100,100,3.42,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0070__malware_malimg_family_scaled_4-25__malbeware_family-Malex.gen!J_label-16_eps-1_idx-84.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0070__malware_malimg_family_scaled_4-25__malbeware_family-Malex.gen!J_label-16_eps-1_idx-84.log"
71,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Dontovo.A_label-9_eps-1_idx-48.vnnlib",100,100,3.24,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0071__malware_malimg_family_scaled_4-25__malbeware_family-Dontovo.A_label-9_eps-1_idx-48.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0071__malware_malimg_family_scaled_4-25__malbeware_family-Dontovo.A_label-9_eps-1_idx-48.log"
72,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-100.vnnlib",100,100,3.16,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0072__malware_malimg_family_scaled_4-25__malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-100.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0072__malware_malimg_family_scaled_4-25__malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-100.log"
73,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Wintrim.BX_label-23_eps-2_idx-117.vnnlib",100,100,3.20,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0073__malware_malimg_family_scaled_4-25__malbeware_family-Wintrim.BX_label-23_eps-2_idx-117.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0073__malware_malimg_family_scaled_4-25__malbeware_family-Wintrim.BX_label-23_eps-2_idx-117.log"
74,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Autorun.K_label-5_eps-1_idx-25.vnnlib",100,100,3.20,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0074__malware_malimg_family_scaled_4-25__malbeware_family-Autorun.K_label-5_eps-1_idx-25.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0074__malware_malimg_family_scaled_4-25__malbeware_family-Autorun.K_label-5_eps-1_idx-25.log"
75,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Lolyda.AA3_label-14_eps-3_idx-71.vnnlib",100,100,3.12,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0075__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA3_label-14_eps-3_idx-71.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0075__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA3_label-14_eps-3_idx-71.log"
76,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Agent.FYI_label-1_eps-3_idx-8.vnnlib",100,100,3.26,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0076__malware_malimg_family_scaled_4-25__malbeware_family-Agent.FYI_label-1_eps-3_idx-8.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0076__malware_malimg_family_scaled_4-25__malbeware_family-Agent.FYI_label-1_eps-3_idx-8.log"
77,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Allaple.A_label-2_eps-3_idx-12.vnnlib",100,100,3.31,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0077__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.A_label-2_eps-3_idx-12.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0077__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.A_label-2_eps-3_idx-12.log"
78,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Lolyda.AA2_label-13_eps-2_idx-68.vnnlib",100,100,3.20,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0078__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA2_label-13_eps-2_idx-68.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0078__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA2_label-13_eps-2_idx-68.log"
79,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Lolyda.AA2_label-13_eps-1_idx-66.vnnlib",100,100,3.25,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0079__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA2_label-13_eps-1_idx-66.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0079__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AA2_label-13_eps-1_idx-66.log"
80,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Autorun.K_label-5_eps-2_idx-29.vnnlib",100,100,3.47,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0080__malware_malimg_family_scaled_4-25__malbeware_family-Autorun.K_label-5_eps-2_idx-29.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0080__malware_malimg_family_scaled_4-25__malbeware_family-Autorun.K_label-5_eps-2_idx-29.log"
81,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Lolyda.AT_label-15_eps-1_idx-79.vnnlib",100,100,3.34,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0081__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AT_label-15_eps-1_idx-79.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0081__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AT_label-15_eps-1_idx-79.log"
82,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-VB.AT_label-22_eps-2_idx-112.vnnlib",100,100,3.43,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0082__malware_malimg_family_scaled_4-25__malbeware_family-VB.AT_label-22_eps-2_idx-112.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0082__malware_malimg_family_scaled_4-25__malbeware_family-VB.AT_label-22_eps-2_idx-112.log"
83,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-C2LOP.P_label-6_eps-2_idx-30.vnnlib",100,100,3.15,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0083__malware_malimg_family_scaled_4-25__malbeware_family-C2LOP.P_label-6_eps-2_idx-30.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0083__malware_malimg_family_scaled_4-25__malbeware_family-C2LOP.P_label-6_eps-2_idx-30.log"
84,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Instantaccess_label-11_eps-2_idx-57.vnnlib",100,100,3.20,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0084__malware_malimg_family_scaled_4-25__malbeware_family-Instantaccess_label-11_eps-2_idx-57.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0084__malware_malimg_family_scaled_4-25__malbeware_family-Instantaccess_label-11_eps-2_idx-57.log"
85,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Dialplatform.B_label-8_eps-1_idx-40.vnnlib",100,100,3.32,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0085__malware_malimg_family_scaled_4-25__malbeware_family-Dialplatform.B_label-8_eps-1_idx-40.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0085__malware_malimg_family_scaled_4-25__malbeware_family-Dialplatform.B_label-8_eps-1_idx-40.log"
86,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Malex.gen!J_label-16_eps-3_idx-82.vnnlib",100,100,3.34,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0086__malware_malimg_family_scaled_4-25__malbeware_family-Malex.gen!J_label-16_eps-3_idx-82.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0086__malware_malimg_family_scaled_4-25__malbeware_family-Malex.gen!J_label-16_eps-3_idx-82.log"
87,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Autorun.K_label-5_eps-1_idx-27.vnnlib",100,100,3.20,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0087__malware_malimg_family_scaled_4-25__malbeware_family-Autorun.K_label-5_eps-1_idx-27.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0087__malware_malimg_family_scaled_4-25__malbeware_family-Autorun.K_label-5_eps-1_idx-27.log"
88,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Allaple.L_label-3_eps-3_idx-16.vnnlib",100,100,3.28,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0088__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.L_label-3_eps-3_idx-16.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0088__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.L_label-3_eps-3_idx-16.log"
89,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Allaple.L_label-3_eps-1_idx-18.vnnlib",100,100,3.23,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0089__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.L_label-3_eps-1_idx-18.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0089__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.L_label-3_eps-1_idx-18.log"
90,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Swizzor.gen!E_label-20_eps-2_idx-104.vnnlib",100,100,3.25,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0090__malware_malimg_family_scaled_4-25__malbeware_family-Swizzor.gen!E_label-20_eps-2_idx-104.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0090__malware_malimg_family_scaled_4-25__malbeware_family-Swizzor.gen!E_label-20_eps-2_idx-104.log"
91,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-VB.AT_label-22_eps-3_idx-111.vnnlib",100,100,3.40,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0091__malware_malimg_family_scaled_4-25__malbeware_family-VB.AT_label-22_eps-3_idx-111.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0091__malware_malimg_family_scaled_4-25__malbeware_family-VB.AT_label-22_eps-3_idx-111.log"
92,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Rbotigen_label-18_eps-2_idx-93.vnnlib",100,100,3.28,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0092__malware_malimg_family_scaled_4-25__malbeware_family-Rbotigen_label-18_eps-2_idx-93.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0092__malware_malimg_family_scaled_4-25__malbeware_family-Rbotigen_label-18_eps-2_idx-93.log"
93,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Lolyda.AT_label-15_eps-2_idx-76.vnnlib",100,100,3.22,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0093__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AT_label-15_eps-2_idx-76.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0093__malware_malimg_family_scaled_4-25__malbeware_family-Lolyda.AT_label-15_eps-2_idx-76.log"
94,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-C2LOP.P_label-6_eps-2_idx-31.vnnlib",100,100,3.27,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0094__malware_malimg_family_scaled_4-25__malbeware_family-C2LOP.P_label-6_eps-2_idx-31.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0094__malware_malimg_family_scaled_4-25__malbeware_family-C2LOP.P_label-6_eps-2_idx-31.log"
95,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Allaple.L_label-3_eps-2_idx-18.vnnlib",100,100,3.37,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0095__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.L_label-3_eps-2_idx-18.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0095__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.L_label-3_eps-2_idx-18.log"
96,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Autorun.K_label-5_eps-1_idx-28.vnnlib",100,100,3.23,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0096__malware_malimg_family_scaled_4-25__malbeware_family-Autorun.K_label-5_eps-1_idx-28.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0096__malware_malimg_family_scaled_4-25__malbeware_family-Autorun.K_label-5_eps-1_idx-28.log"
97,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Allaple.A_label-2_eps-2_idx-13.vnnlib",100,100,3.27,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0097__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.A_label-2_eps-2_idx-13.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0097__malware_malimg_family_scaled_4-25__malbeware_family-Allaple.A_label-2_eps-2_idx-13.log"
98,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Alueron.gen!J_label-4_eps-1_idx-23.vnnlib",100,100,3.23,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0098__malware_malimg_family_scaled_4-25__malbeware_family-Alueron.gen!J_label-4_eps-1_idx-23.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0098__malware_malimg_family_scaled_4-25__malbeware_family-Alueron.gen!J_label-4_eps-1_idx-23.log"
99,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Dialplatform.B_label-8_eps-2_idx-43.vnnlib",100,100,3.30,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0099__malware_malimg_family_scaled_4-25__malbeware_family-Dialplatform.B_label-8_eps-2_idx-43.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0099__malware_malimg_family_scaled_4-25__malbeware_family-Dialplatform.B_label-8_eps-2_idx-43.log"
100,"onnx/malware_malimg_family_scaled_4-25.onnx","vnnlib/malbeware_family-Instantaccess_label-11_eps-2_idx-55.vnnlib",100,100,3.17,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0100__malware_malimg_family_scaled_4-25__malbeware_family-Instantaccess_label-11_eps-2_idx-55.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0100__malware_malimg_family_scaled_4-25__malbeware_family-Instantaccess_label-11_eps-2_idx-55.log"
101,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Obfuscator.AD_label-17_eps-1_idx-89.vnnlib",100,100,3.61,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0101__malware_malimg_family_scaled_16-25__malbeware_family-Obfuscator.AD_label-17_eps-1_idx-89.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0101__malware_malimg_family_scaled_16-25__malbeware_family-Obfuscator.AD_label-17_eps-1_idx-89.log"
102,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-VB.AT_label-22_eps-3_idx-112.vnnlib",100,100,3.65,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0102__malware_malimg_family_scaled_16-25__malbeware_family-VB.AT_label-22_eps-3_idx-112.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0102__malware_malimg_family_scaled_16-25__malbeware_family-VB.AT_label-22_eps-3_idx-112.log"
103,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Allaple.A_label-2_eps-3_idx-11.vnnlib",100,100,3.61,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0103__malware_malimg_family_scaled_16-25__malbeware_family-Allaple.A_label-2_eps-3_idx-11.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0103__malware_malimg_family_scaled_16-25__malbeware_family-Allaple.A_label-2_eps-3_idx-11.log"
104,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Skintrim.N_label-19_eps-3_idx-96.vnnlib",100,100,3.64,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0104__malware_malimg_family_scaled_16-25__malbeware_family-Skintrim.N_label-19_eps-3_idx-96.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0104__malware_malimg_family_scaled_16-25__malbeware_family-Skintrim.N_label-19_eps-3_idx-96.log"
105,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Lolyda.AA1_label-12_eps-3_idx-64.vnnlib",100,100,4.08,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0105__malware_malimg_family_scaled_16-25__malbeware_family-Lolyda.AA1_label-12_eps-3_idx-64.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0105__malware_malimg_family_scaled_16-25__malbeware_family-Lolyda.AA1_label-12_eps-3_idx-64.log"
106,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Agent.FYI_label-1_eps-2_idx-8.vnnlib",100,100,3.44,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0106__malware_malimg_family_scaled_16-25__malbeware_family-Agent.FYI_label-1_eps-2_idx-8.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0106__malware_malimg_family_scaled_16-25__malbeware_family-Agent.FYI_label-1_eps-2_idx-8.log"
107,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.vnnlib",100,100,3.61,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0107__malware_malimg_family_scaled_16-25__malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0107__malware_malimg_family_scaled_16-25__malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.log"
108,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Rbotigen_label-18_eps-2_idx-92.vnnlib",100,100,3.88,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0108__malware_malimg_family_scaled_16-25__malbeware_family-Rbotigen_label-18_eps-2_idx-92.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0108__malware_malimg_family_scaled_16-25__malbeware_family-Rbotigen_label-18_eps-2_idx-92.log"
109,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Yuner.A_label-24_eps-3_idx-120.vnnlib",100,100,3.63,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0109__malware_malimg_family_scaled_16-25__malbeware_family-Yuner.A_label-24_eps-3_idx-120.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0109__malware_malimg_family_scaled_16-25__malbeware_family-Yuner.A_label-24_eps-3_idx-120.log"
110,"onnx/malware_malimg_family_scaled_16-25.onnx","vnnlib/malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.vnnlib",100,100,3.63,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0110__malware_malimg_family_scaled_16-25__malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/malbeware/0110__malware_malimg_family_scaled_16-25__malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.log"
